STUDY ACCESSION,Cleaned_Ancestry,Cleaned_Ancestry_Size
GCST001684,European,10764
GCST001686,European,1772
GCST001679,Han Chinese,1496
GCST001683,European,562
GCST001683,European,6410
GCST001683,Japanese,84
GCST001683,Japanese,830
GCST001683,Latino,300
GCST001683,Latino,1164
GCST001681,Japanese,5604
GCST001681,Japanese,31982
GCST001678,European,4071
GCST001676,European,59325
GCST001674,Chinese,8092
GCST001674,Chinese,8620
GCST001675,European,5986
GCST001675,European,12825
GCST001672,Chinese,8092
GCST001672,Chinese,8620
GCST001673,European,307
GCST001673,European,2587
GCST001671,European,409
GCST001667,Japanese,1653
GCST001667,Japanese,2797
GCST001666,East Asian,15979
GCST001666,East Asian,19360
GCST001666,Malay,794
GCST001666,Malay,1240
GCST001666,Filipino,159
GCST001666,Filipino,1624
GCST001668,European,1480
GCST001668,European,7989
GCST001670,Han Chinese,5740
GCST001670,Han Chinese,10324
GCST001669,Korean,482
GCST001669,Korean,468
GCST001669,Korean,1242
GCST001662,European,347
GCST001662,European,166
GCST001662,European,91
GCST001662,European,385
GCST001662,European,382
GCST001662,European,122
GCST001662,European,889
GCST001660,European,351
GCST001660,European,780
GCST001660,African American,365
GCST001660,African American,2491
GCST001659,European,1715
GCST001659,European,9552
GCST001659,European,52695
GCST005047,European,12938
GCST005047,European,8553
GCST005047,Pakistani,904
GCST005047,Pakistani,274
GCST005047,European,30273
GCST005047,European,25374
GCST005047,Pakistani,2088
GCST005047,Pakistani,384
GCST001656,European,1059
GCST001656,European,2227
GCST001654,European,3121
GCST001654,European,4284
GCST001652,European,1365
GCST001652,European,1396
GCST001650,African American,3787
GCST001650,Hispanic,3548
GCST001650,European,5656
GCST001649,East Asian,1545
GCST001649,East Asian,3756
GCST001649,Saudi Arab,165
GCST001649,Saudi Arab,175
GCST001649,European,127
GCST001649,European,4703
GCST001649,Indian,80
GCST001649,Indian,309
GCST001648,African,3533
GCST001648,African,11046
GCST001646,Japanese,1583
GCST001646,Japanese,3386
GCST001646,European,1854
GCST001646,European,3748
GCST001644,European,767
GCST001644,European,486
GCST001643,European,1383
GCST001643,European,1403
GCST001641,European,1207
GCST001642,European,1806
GCST001638,Han Chinese,2338
GCST001638,Han Chinese,3077
GCST001637,African,2229
GCST001637,African,3526
GCST001635,Latin American,211
GCST001635,Latin American,285
GCST001634,Han Chinese,8226
GCST001634,Han Chinese,7578
GCST001633,European,5015
GCST001633,European,11601
GCST001631,European,13195
GCST001631,European,31021
GCST001629,Han Chinese,340
GCST001629,European,409
GCST001630,African American,143
GCST001630,African American,462
GCST001628,East Asian,795
GCST001627,Chinese,54
GCST001627,Taiwanese,400
GCST001626,East Asian,1496
GCST001624,European,154
GCST001624,African American,117
GCST001621,European,331
GCST001621,European,2550
GCST001622,European,3080
GCST001622,European,3659
GCST001623,European,1181
GCST001619,European,1314
GCST001620,European,659
GCST001618,European,85
GCST001615,European,1012
GCST001615,European,4444
GCST001615,European,11659
GCST001614,European,1418
GCST001613,European,1454
GCST001613,European,1666
GCST001612,European,8175
GCST001611,European,249
GCST001611,European,3415
GCST001610,East Asian,17461
GCST001609,Japanese,4334
GCST001609,Japanese,8202
GCST001608,East Asian,11657
GCST001607,East Asian,19636
GCST001606,East Asian,19662
GCST001603,Han Chinese,4431
GCST001603,Han Chinese,4725
GCST001604,West African,570
GCST001600,Chinese,1496
GCST001593,European,1032
GCST001597,European,1051
GCST001594,European,11052
GCST001596,Japanese,334
GCST001596,Japanese,701
GCST001592,European,7473
GCST001592,European,42938
GCST001590,European,554
GCST001590,European,609
GCST001587,Han Chinese,15460
GCST001587,Han Chinese,11472
GCST001589,European,4651
GCST001589,European,6966
GCST001584,European,1692
GCST001582,East Asian,8045
GCST001582,East Asian,9003
GCST001582,East Asian,3995
GCST001580,East Asian,7373
GCST001581,Middle Eastern,2547
GCST001579,European,4515
GCST001579,European,15240
GCST001577,European,4515
GCST001577,European,868
GCST001575,European,658
GCST001573,European,986
GCST001574,European,2611
GCST001571,European,1411
GCST001571,European,1431
GCST001570,European,861
GCST001570,European,2033
GCST001565,European,11271
GCST001565,European,14601
GCST001568,Chinese,152
GCST001568,Chinese,222
GCST001563,European,2508
GCST001563,European,2652
GCST001562,European,4705
GCST001562,European,21008
GCST001560,Hispanic,1108
GCST001559,European,7151
GCST001556,European,798
GCST001556,African American,21
GCST001556,East Asian,10
GCST001556,Asian Indian,4
GCST001551,European,50
GCST001551,African American,13
GCST001551,Asian,29
GCST001544,European,19513
GCST001544,European,17657
GCST001544,Japanese,1583
GCST001544,Japanese,1898
GCST001541,European,9244
GCST001530,African American,419
GCST001528,Japanese,136
GCST001529,European,509
GCST001529,European,753
GCST001526,European,33823
GCST005186,European,38422
GCST005185,European,33823
GCST001527,European,38422
GCST001522,African American,1442
GCST001522,Hispanic,1399
GCST001522,Chinese,761
GCST001517,European,183
GCST001517,African American,22
GCST001516,European,4442
GCST001509,European,1377
GCST001509,European,1284
GCST001508,European,231
GCST001508,European,1345
GCST001506,European,7482
GCST001504,Thai,369
GCST001504,Thai,439
GCST001504,Japanese,112
GCST001504,Japanese,1089
GCST001505,European,2785
GCST001505,European,2940
GCST001502,European,107
GCST001502,Hispanic,591
GCST001500,European,1488
GCST001500,European,3851
GCST001499,European,5381
GCST001499,European,10030
GCST001498,European,294
GCST001498,European,50
GCST001496,Japanese,1629
GCST001497,African American,2152
GCST001495,European,407
GCST001494,Han Chinese,1424
GCST001494,Han Chinese,2713
GCST001489,European,9126
GCST001487,European,3727
GCST001484,European,8321
GCST007691,European and East Asian,50933
GCST001481,European,599
GCST001481,European,11915
GCST001481,European and African American,143
GCST001481,European and African American,94
GCST001481,Hispanic,605
GCST001483,European,1752
GCST001482,European and East Asian,50933
GCST001485,European,2318
GCST001479,European,855
GCST001476,European,526
GCST001475,European,2214
GCST001475,European,2674
GCST001473,European,3187
GCST001473,European,4073
GCST001473,European,10100
GCST001472,West African,486
GCST001470,European,434
GCST001469,European,6783
GCST001469,European,50695
GCST001468,European,2372
GCST001462,European,3623
GCST001467,Han Chinese,315
GCST001467,European,1999
GCST001467,European,3004
GCST001464,African,202
GCST001465,European,10536
GCST001466,European,56246
GCST001461,Japanese,7605
GCST001461,Japanese,3534
GCST001460,European,183
GCST001460,European,961
GCST001459,European,379
GCST001459,European,398
GCST001457,Korean,4049
GCST001457,Korean,3845
GCST001458,Han Chinese,273
GCST001454,Japanese,5277
GCST001454,Japanese,21684
GCST001456,Han Chinese,261
GCST001456,Han Chinese,550
GCST001455,Japanese,754
GCST001455,Japanese,947
GCST001451,Japanese,1802
GCST001451,Japanese,7212
GCST001452,Jewish,59
GCST001452,Jewish,285
GCST001452,European,124
GCST001452,European,275
GCST001452,North African,126
GCST001452,North African,246
GCST001449,European,7913
GCST001449,European,10417
GCST001447,European,6864
GCST001447,European,12936
GCST001447,Chinese,796
GCST001447,Chinese,978
GCST001448,European,762
GCST001444,European,1160
GCST001444,European,10858
GCST001445,European and Asian,98080
GCST001443,European,1894
GCST001443,European,3022
GCST001441,Japanese,411
GCST001441,Japanese,289
GCST001437,Thai,28
GCST001437,Thai,48
GCST001438,Ashkenazi Jewish,971
GCST001438,Ashkenazi Jewish,2124
GCST001435,European,2957
GCST001435,European,1434
GCST001433,Japanese,5992
GCST001433,Japanese,3629
GCST001430,European,3738
GCST001430,European,2111
GCST001432,Japanese,4892
GCST001432,Japanese,9873
GCST001429,European,1972
GCST001429,European,761
GCST001429,Han Chinese,2955
GCST001427,European,1419
GCST001427,European,1885
GCST001426,European,1964
GCST001426,European,3172
GCST001424,Chinese,1496
GCST001425,European,2550
GCST001420,East Asian,16173
GCST001420,East Asian,18282
GCST001422,European,200
GCST001422,European,26
GCST001417,European,1744
GCST001417,European,7010
GCST001415,East Asian,53215
GCST001415,Malay,2118
GCST001416,East Asian,35625
GCST001412,European,1622
GCST001411,European,760
GCST001409,European,5071
GCST001410,European,3745
GCST001407,European,661
GCST001407,European,1299
GCST001404,Japanese,30
GCST001404,Japanese,898
GCST001401,European,5211
GCST001401,European,5821
GCST001403,European,791
GCST001399,European,796
GCST001399,European,876
GCST001398,African,2024
GCST001398,African,5154
GCST001398,Indonesian,1025
GCST001398,Indonesian,983
GCST001398,European,4441
GCST001398,European,5874
GCST001400,European,6594
GCST001400,European,34864
GCST001395,European,1142
GCST001393,Korean,3782
GCST001390,Japanese,33
GCST001390,Japanese,62
GCST001388,Japanese,1048
GCST001388,Japanese,7212
GCST001387,European,563
GCST001387,European,613
GCST001384,Japanese,1387
GCST001384,Japanese,28564
GCST001385,Sardinian,1392
GCST001383,European,212
GCST001383,European,283
GCST001382,European,1156
GCST001382,European,42617
GCST001381,European,14435
GCST001379,European,292
GCST001377,Indonesian,600
GCST001377,Indonesian,540
GCST001377,European,1837
GCST001377,European,1779
GCST001375,Korean,931
GCST001375,Korean,783
GCST001373,Chinese,4160
GCST001369,African American,2167
GCST001369,African American,2288
GCST001367,Han Chinese,1496
GCST006102,West African,425
GCST001362,Han Chinese,1946
GCST001362,Han Chinese,4077
GCST001364,Han Chinese,2703
GCST001364,Han Chinese,3464
GCST001363,European,5419
GCST001363,European,19833
GCST001361,European,16717
GCST001360,Chinese,521
GCST001360,Chinese,524
GCST001358,European,1115
GCST001358,European,2728
GCST001357,Japanese,222
GCST001355,European,1931
GCST001355,European,6785
GCST001350,Han Chinese,2603
GCST001350,Han Chinese,2877
GCST001351,East Asian,18127
GCST001351,East Asian,17746
GCST001349,European,2601
GCST001348,Chinese,500
GCST001348,Chinese,728
GCST001347,European,6032
GCST001345,Han Chinese,2100
GCST001345,Han Chinese,3496
GCST001344,European,436
GCST001344,European,235
GCST001338,Asian,55
GCST001338,Asian,134
GCST001338,European,1382
GCST001338,European,1428
GCST001338,Black,184
GCST001338,Black,127
GCST001340,European,76
GCST001339,Indian,825
GCST001339,Indian,1314
GCST001339,Chinese,760
GCST001339,Chinese,169
GCST001339,Chinese,397
GCST001334,European,42
GCST001337,European,16949
GCST001337,Cilento,854
GCST001337,Talana,1035
GCST001335,European,16960
GCST001335,Cilento,855
GCST001335,Talana,1023
GCST001331,European,169
GCST001331,European,927
GCST001329,Han Chinese,583
GCST001329,Han Chinese,497
GCST001328,European,256
GCST001328,European,5839
GCST001323,European,113
GCST001323,European,214
GCST001322,European,605
GCST001322,European,1349
GCST001322,East Asian,1028
GCST001322,East Asian,1512
GCST001319,European,318
GCST001319,European,507
GCST001320,European,951
GCST001320,European,326
GCST001320,European,3061
GCST001318,European,2050
GCST001316,European,7809
GCST001317,European,5306
GCST001315,European,2286
GCST001312,European,2320
GCST001312,European,40011
GCST001311,European,1562
GCST001309,Hispanic,584
GCST001300,Han Chinese,3288
GCST001300,Han Chinese,3609
GCST001298,European,2292
GCST001298,European,16901
GCST001299,Han Chinese,4027
GCST001299,Han Chinese,5603
GCST001301,Han Chinese,4383
GCST001301,Han Chinese,4539
GCST001297,European,461
GCST001297,European,151
GCST001295,European,991
GCST001295,European,2021
GCST001296,European,501
GCST001292,Han Chinese,3301
GCST001292,Han Chinese,5299
GCST001293,Japanese,326
GCST001293,Japanese,9823
GCST001290,African American and African,20809
GCST001289,European,11509
GCST001287,European,1023
GCST001287,European,2455
GCST001287,European,896
GCST001283,European,3772
GCST001283,European,8505
GCST006796,European,2062
GCST001284,Han Chinese,400
GCST001284,Han Chinese,800
GCST001286,African American,1366
GCST001286,European,671
GCST001279,East Asian,2866
GCST001279,East Asian,4808
GCST001279,Thai,473
GCST001279,Thai,970
GCST001278,Vietnamese,1737
GCST001278,Vietnamese,2934
GCST001274,European,615
GCST001274,European,702
GCST001266,European,5193
GCST001266,European,15144
GCST001267,European,5551
GCST001267,European,7449
GCST001265,European,263
GCST001265,European,1616
GCST001261,European,304
GCST001261,European,518
GCST001261,European,146
GCST001261,European,161
GCST001264,European,5491
GCST001263,African American,16436
GCST001260,Japanese,3593
GCST001260,Japanese,6335
GCST001259,European,34
GCST001259,European,118
GCST001256,European,188
GCST001256,European,1200
GCST001255,European,1120
GCST001252,European,935
GCST001248,European,46411
GCST001250,European,2506
GCST001250,European,15101
GCST001251,European,46411
GCST001249,European,1728
GCST001245,European and Middle East/North African,6483
GCST001245,European and Middle East/North African,23324
GCST001244,European,1695
GCST001241,European,4496
GCST001241,European,42422
GCST001242,European,8442
GCST001242,European,21397
GCST001240,European,29181
GCST001234,East Asian,30395
GCST001228,European,133361
GCST001229,European,548
GCST001229,European,626
GCST001230,East Asian,30395
GCST001231,European,10553
GCST001231,Orcadian,687
GCST001232,Japanese,709
GCST001232,Japanese,15571
GCST001233,East Asian,30395
GCST001238,European,133361
GCST001227,European,133361
GCST001235,European,48607
GCST001237,East Asian,30395
GCST001236,European,48607
GCST001225,Hispanic,1307
GCST001225,Hispanic,1037
GCST001226,European,3322
GCST001226,European,22036
GCST001224,East Asian,15091
GCST001224,East Asian,14877
GCST001221,European,2994
GCST001219,Japanese,432
GCST001219,Japanese,1157
GCST001220,European,202
GCST001215,European,7929
GCST001216,European,1124
GCST001214,European,455
GCST001214,European,2880
GCST001213,South Asian,13170
GCST001213,South Asian,25398
GCST001212,European,16378
GCST001210,Korean,396
GCST001210,Korean,998
GCST001209,European,15864
GCST001209,European,19610
GCST001207,European,1260
GCST001207,European,652
GCST001206,European,4641
GCST001205,European,1014
GCST001205,European,1917
GCST001203,Korean,578
GCST001203,Korean,711
GCST001200,Chinese,3994
GCST001200,Chinese,3510
GCST001199,European,499
GCST001199,European,73
GCST001198,European,4218
GCST001198,European,7296
GCST001197,European,84
GCST001197,European,267
GCST001197,African,15
GCST001197,African,32
GCST001195,European,670
GCST001196,Japanese,36
GCST001196,Japanese,138
GCST001193,European,1382
GCST001193,European,2201
GCST001192,European,67
GCST001192,European,42
GCST001190,African American,862
GCST001190,African American,7293
GCST001189,European,1782
GCST001189,European,1658
GCST001186,Thai,88
GCST001186,Thai,145
GCST001183,Japanese,5639
GCST001183,Japanese,24608
GCST001182,European,2727
GCST001182,African American and African Caribbean,2147
GCST001182,Hispanic,2299
GCST001184,European,774
GCST001184,European,1764
GCST001175,Japanese,48
GCST001176,European,627
GCST001176,European,541
GCST001173,Han Chinese,4445
GCST001173,Han Chinese,4458
GCST001170,European,1627
GCST001170,African,1478
GCST001170,Hispanic,1443
GCST001172,East Asian,1653
GCST001172,East Asian,1453
GCST001169,European,222
GCST001169,European,961
GCST001167,European,10411
GCST001164,Bulgarian,122
GCST001164,Bulgarian,328
GCST001165,Han Chinese,559
GCST001163,African American,1996
GCST001162,Indonesian,1931
GCST001161,European,8161
GCST001161,European,9101
GCST001156,European,3175
GCST001156,European,4210
GCST001155,European,1727
GCST001160,European,3175
GCST001160,European,4210
GCST001159,European,3935
GCST001159,European,5754
GCST001152,European,7303
GCST001152,European,26274
GCST001151,European,5995
GCST001151,European,5902
GCST001151,European,455
GCST001151,African American,1142
GCST001151,African American,985
GCST001150,Japanese,2209
GCST001150,Japanese,4440
GCST001153,European,3371
GCST001153,European,10261
GCST001153,Iranian,269
GCST001153,Iranian,246
GCST001149,European,2111
GCST001149,European,4483
GCST001148,European,22957
GCST001148,European,23234
GCST001148,East Asian,420
GCST001148,East Asian,433
GCST001148,African American,112
GCST001148,African American,298
GCST001147,European,7358
GCST001147,European,6732
GCST001146,European,1682
GCST001146,European,3926
GCST001144,European,1298
GCST001144,European,7136
GCST001142,European,475
GCST001142,European,517
GCST001143,European,496
GCST001143,European,373
GCST001141,European,1531
GCST001140,Han Chinese,6313
GCST001140,Han Chinese,6409
GCST001139,Japanese,710
GCST001139,Japanese,1625
GCST001137,European,11823
GCST001138,European,104
GCST001138,European,104
GCST001132,European,3119
GCST001132,European,11146
GCST001133,Hispanic,3551
GCST001133,Japanese,14767
GCST001133,European,19509
GCST001134,Japanese,5998
GCST001131,European,754
GCST001131,European,860
GCST001130,European,4674
GCST001130,European,5663
GCST001128,European,39576
GCST001127,European,52
GCST001123,Pima Indian,2133
GCST001125,African American,3274
GCST001122,European,626
GCST001120,European,5628
GCST001121,European,1650
GCST001121,European,1684
GCST001118,Japanese,607
GCST001118,Japanese,376
GCST001119,Arab Isreali,99
GCST001119,Arab Isreali,99
GCST001117,European,1481
GCST001117,European,429
GCST001117,African American,52
GCST001117,Hispanic,1231
GCST001117,European,6475
GCST001116,European,1051
GCST001116,European,3560
GCST001115,European,1068
GCST001114,European,1068
GCST001107,African American,640
GCST001107,African American,683
GCST001109,European,3024
GCST001106,Han Chinese,3624
GCST001106,Han Chinese,12197
GCST001106,European,1806
GCST001106,European,3256
GCST001105,European,3831
GCST001105,European,13889
GCST001101,Asian Indian,2142
GCST001101,Chinese,929
GCST001100,European,5640
GCST001100,European,52174
GCST001098,European,59
GCST001098,European,303
GCST001103,European,2284
GCST001097,European,968
GCST001095,European,380
GCST001094,Japanese,391
GCST001092,Mexican,967
GCST001092,Mexican,343
GCST001090,East Asian,1083
GCST001090,East Asian,1092
GCST001089,Han Chinese,3986
GCST001089,Han Chinese,4157
GCST001088,East Asian,2803
GCST001088,East Asian,5642
GCST001087,European,4982
GCST001087,European,7961
GCST001086,European,1474
GCST001086,European,1671
GCST001081,European,116
GCST001081,European,160
GCST001079,European,19350
GCST001079,European,35408
GCST001078,African American/Afro Caribbean,1500
GCST001078,African American/Afro Caribbean,1908
GCST001078,Sub Saharan African,344
GCST001078,Sub Saharan African,1361
GCST001077,European,898
GCST001075,Chinese,2323
GCST001075,Chinese,511
GCST001072,East Asian,30765
GCST001071,Japanese,2089
GCST001071,Japanese,3114
GCST001073,European,1862
GCST001074,East Asian,30765
GCST001069,European,1290
GCST001068,European,2460
GCST001067,European,439
GCST001067,European,960
GCST001064,European,1582
GCST001064,European,1783
GCST001063,Korean,237
GCST001063,Korean,1000
GCST001063,European,232
GCST001063,European,576
GCST001062,European,892
GCST001062,European,4582
GCST001057,European,1196
GCST001056,African American,991
GCST001056,European,4308
GCST001056,European,9661
GCST001052,European,3393
GCST001054,European,3393
GCST001053,European,3393
GCST001055,European,3393
GCST001050,European,20898
GCST001051,European,1049
GCST001051,European,3952
GCST001042,Japanese,4168
GCST001042,Japanese,5003
GCST001044,Han Chinese,2891
GCST001044,Han Chinese,10071
GCST001045,European,464
GCST001043,European,350
GCST001043,European,468
GCST001041,Japanese,673
GCST001041,Japanese,2596
GCST001040,European,3957
GCST001040,European,6886
GCST001039,European,109
GCST001039,European,1114
GCST001035,European,735
GCST001034,European,3581
GCST001030,European,296
GCST001031,Japanese,325
GCST001031,Japanese,3309
GCST001029,European,21185
GCST001028,European,527
GCST001028,European,595
GCST001028,European,1167
GCST001025,European,13182
GCST001025,European,26161
GCST001026,European,10523
GCST001026,European,28231
GCST001027,Japanese,3439
GCST001027,Japanese,3244
GCST001022,Korean,718
GCST001022,Korean,719
GCST001023,European,1165
GCST001023,European,1302
GCST001021,European,71
GCST001021,European,161
GCST001020,European,71
GCST001020,European,161
GCST001019,European,2957
GCST001019,European,5774
GCST001018,Japanese,662
GCST001018,Japanese,4919
GCST001014,European,80
GCST001014,European,257
GCST001013,European,1578
GCST001013,European,1997
GCST001012,European,1153
GCST001012,European,1215
GCST001011,European,6574
GCST001011,European,7892
GCST001010,European,620
GCST001010,European,2514
GCST001009,Han Chinese,712
GCST001009,Han Chinese,748
GCST001009,European,1238
GCST001009,European,1172
GCST001008,European,592
GCST001008,European,1405
GCST000999,European,18049
GCST000999,European,16357
GCST000999,South Asian,3359
GCST000999,South Asian,2828
GCST001001,European,469
GCST001001,European,1185
GCST001000,Han Chinese,3240
GCST001000,Han Chinese,4353
GCST000998,European,56682
GCST000997,Sub Saharan African,1188
GCST000997,African American,10694
GCST000997,European,69899
GCST000994,Japanese,2794
GCST000994,Japanese,1521
GCST000994,Japanese,1351
GCST000992,European,4050
GCST000993,Korean,113
GCST000993,Korean,255
GCST000988,European,31277
GCST000989,European,872
GCST000989,European,810
GCST000987,European,2169
GCST000987,European,2845
GCST000987,European,7199
GCST000985,European,7759
GCST000985,European,34062
GCST000983,European,51
GCST000981,European,677
GCST000980,Caribbean Hispanic,231
GCST000980,Caribbean Hispanic,187
GCST000980,European,386
GCST000980,European,386
GCST000978,European,2836
GCST000972,African American,621
GCST000972,African American,1629
GCST000973,African American,1372
GCST000973,African American,1482
GCST000974,African American and Afro Caribbean,4323
GCST000975,African American and Afro Caribbean,3789
GCST000976,African American,503
GCST000976,African American,1656
GCST000971,African American,2022
GCST000970,European,9326
GCST000969,European,3916
GCST000968,European,90
GCST000968,Yoruban,59
GCST000965,European,16540
GCST000964,European,9628
GCST000964,European,12917
GCST000962,Han Chinese,208
GCST000962,Han Chinese,366
GCST000958,European,1145
GCST000957,European,1746
GCST000955,European,1835
GCST000955,European,3149
GCST000955,European,6383
GCST000954,Korean,1113
GCST000953,European,21
GCST000953,European,123
GCST000952,European,9041
GCST000952,European,8980
GCST000951,European,125
GCST000951,European,157
GCST000947,European,317
GCST000948,Japanese,4584
GCST000948,Korean,225
GCST000948,East Asian,2973
GCST000945,European,10585
GCST000945,European,6468
GCST000946,European,1211
GCST000946,European,905
GCST000940,European,1586
GCST000940,European,2690
GCST000941,Korean,673
GCST000941,Korean,267
GCST000939,East Asian,514
GCST000939,East Asian,1042
GCST000938,European,562
GCST000938,European,666
GCST000936,Black,989
GCST000936,European,1316
GCST000935,European,3457
GCST000933,Japanese,2742
GCST000927,European,2896
GCST000929,European,2872
GCST000931,European,2872
GCST000930,European,2872
GCST000926,Black,247
GCST000923,European,10312
GCST000923,European,45861
GCST006329,European,3294
GCST006328,European,3294
GCST006327,European,3294
GCST006326,European,3294
GCST000922,European,3294
GCST000921,European and Hispanic,444
GCST000921,European and Hispanic,300
GCST000919,European,2373
GCST000920,East Asian,3954
GCST000920,East Asian,13222
GCST000917,European,887
GCST000917,European,1218
GCST000914,Han Chinese,3338
GCST000914,Han Chinese,5792
GCST000915,European,1025
GCST000915,European,2174
GCST000916,European,2392
GCST000916,European,2271
GCST000912,Japanese,23
GCST000912,Japanese,44
GCST000911,European,459
GCST000909,African American,709
GCST000909,African American,690
GCST000910,European,391
GCST000910,European,213
GCST000907,European,2198
GCST000907,European,4918
GCST000906,European,252
GCST000906,European,965
GCST000901,European,624
GCST000901,European,2843
GCST000902,Korean,206
GCST000902,East Asian,416
GCST000896,Han Chinese,305
GCST000888,European,133
GCST000888,European,266
GCST000888,European,402
GCST000887,Japanese,5177
GCST000887,Japanese,6220
GCST000886,European,1930
GCST000886,European,1312
GCST000886,European and Ashkenazi Jewish,931
GCST000886,European and Ashkenazi Jewish,1104
GCST000882,European,834
GCST000881,Chinese,1628
GCST000879,European,15694
GCST000879,European,14026
GCST000879,European,414
GCST000880,European,12813
GCST000880,Val Borbera,910
GCST000880,Orcadian,348
GCST000880,Fruili Venezia Giulia,338
GCST000880,Carlantino,322
GCST000878,Japanese,959
GCST000878,Japanese,2128
GCST000877,European,3835
GCST000876,European,2136
GCST000875,European,7887
GCST000875,European,8244
GCST000874,European,3232
GCST000874,European,7064
GCST000872,European,7170
GCST000870,European,1058
GCST000870,European,2254
GCST000869,European,4338
GCST000869,European,8530
GCST000869,East Asian,1183
GCST000869,East Asian,1245
GCST000868,European,573
GCST000865,European,720
GCST000864,European,3839
GCST000864,Caribbean Hispanic,116
GCST000864,Caribbean Hispanic,70
GCST000866,Amish,663
GCST000860,Japanese,63
GCST000860,Japanese,45
GCST000859,Korean,163
GCST000859,Korean,429
GCST000858,Chinese,2090
GCST000858,Chinese,1981
GCST000858,Thai,462
GCST000858,Thai,951
GCST000855,European,1039
GCST000855,European,1984
GCST000856,European,3332
GCST000856,European,3228
GCST000854,European,2698
GCST000851,European,2057
GCST000851,European,3416
GCST000850,European,502
GCST000847,European,6652
GCST000846,European,1264
GCST000846,European,1222
GCST000844,European,500
GCST000844,European,155
GCST000843,European,14851
GCST000843,European,15569
GCST000835,European,1761
GCST000835,European,3727
GCST000836,European,2668
GCST000836,French Canadian,762
GCST000836,European,3485
GCST000836,French Canadian,994
GCST000833,European,3174
GCST000833,European,5464
GCST000831,Ashkenazi Jewish Isreali,44
GCST000831,Jewish Isreali,33
GCST000831,Ashkenazi Jewish Isreali,52
GCST000831,Jewish Isreali,41
GCST000829,European,113636
GCST000830,European,125931
GCST000828,Korean,2304
GCST000819,European,18
GCST000819,European,367
GCST000819,African American,1
GCST000819,African American,28
GCST000819,Hispanic,6
GCST000819,Hispanic,28
GCST000818,European,22054
GCST000817,European,50074
GCST000815,Korean,804
GCST000815,Korean,1470
GCST000812,Filipino,1774
GCST000810,East Asian,1094
GCST000810,East Asian,9148
GCST000809,European,37774
GCST000809,Indian Asian,9665
GCST000806,European,1896
GCST000806,European,1866
GCST000805,European,37774
GCST000805,Indian Asian,9665
GCST000807,European,37774
GCST000807,Indian Asian,9665
GCST000800,European,8739
GCST000800,European,10831
GCST000801,European,2974
GCST000801,European,3012
GCST000802,European,8709
GCST000802,European,51764
GCST000799,Japanese,6123
GCST000796,European,2591
GCST000796,European,3052
GCST000796,East Asian,6184
GCST000796,East Asian,9853
GCST000795,European,10280
GCST000794,European,13414
GCST000793,European,2175
GCST000793,European,2064
GCST000792,Japanese,444
GCST000791,European,1093
GCST004704,Finnish,2442
GCST000789,Finnish,2442
GCST000788,Japanese,1511
GCST000788,Japanese,2451
GCST000788,European,479
GCST000788,European,2938
GCST000787,Japanese,10692
GCST000787,Japanese,9597
GCST000787,European,6980
GCST000787,European,8615
GCST000784,European,859
GCST000784,European,554
GCST000782,European,3202
GCST000782,European,40062
GCST000780,European,1376
GCST000776,Han Chinese,7673
GCST000776,Han Chinese,11013
GCST000776,Uygur Kazakh Chinese,303
GCST000776,Uygur Kazakh Chinese,537
GCST000775,European,5882
GCST000773,Japanese,621
GCST000773,Japanese,2271
GCST000768,Costa Rican,583
GCST000768,European,1181
GCST000768,European,7369
GCST000764,Sub Saharan African,1462
GCST000764,Sub Saharan African,4604
GCST000762,European,929
GCST000762,European,1351
GCST000763,European,342
GCST000763,European,886
GCST000761,East Asian,2184
GCST000761,East Asian,2515
GCST000756,European,8463
GCST000753,Indian Asian,2240
GCST000749,Japanese,16
GCST000752,Chinese,2121
GCST000752,Chinese,1748
GCST000750,Japanese,3001
GCST000750,Japanese,5415
GCST000746,European,73
GCST000743,European,409
GCST000743,European,541
GCST000742,European,1972
GCST000742,European,6125
GCST000741,European,299
GCST000739,African American,280
GCST000739,European,173
GCST000739,Hispanic American,85
GCST000736,European,4126
GCST000734,European,3164
GCST000734,European,6208
GCST000733,European,481
GCST000733,European,3706
GCST000732,European,1470
GCST000732,European,2247
GCST000732,European,485
GCST000732,European,925
GCST000730,Korean,1096
GCST000729,Japanese,470
GCST000726,Turkish,111
GCST000726,Turkish,225
GCST000726,Middle Eastern Arab,189
GCST000726,Middle Eastern Arab,163
GCST000726,European,227
GCST000726,European,203
GCST000726,East Asian,688
GCST000726,East Asian,791
GCST000725,European,146
GCST000725,European,391
GCST000728,Korean,119
GCST000728,Korean,140
GCST000728,Turkish,1215
GCST000728,Turkish,1279
GCST000727,European,3267
GCST000727,European,7451
GCST000723,Japanese,739
GCST000723,Japanese,659
GCST000722,European,4915
GCST000722,European,8159
GCST000721,Japanese,484
GCST000721,Japanese,3974
GCST000720,Japanese,699
GCST000720,Japanese,1540
GCST000715,European,99
GCST000715,Black,33
GCST000715,Hispanic,24
GCST000715,Asian,2
GCST000712,European,34412
GCST000712,European,59925
GCST000711,Hispanic,961
GCST000709,East Asian,15159
GCST000709,East Asian,12993
GCST000709,European,2797
GCST000709,European,2662
GCST000704,Tibetan,161
GCST000705,European,1174
GCST000705,European,357
GCST000701,European,664
GCST000701,European,3456
GCST000700,European,4455
GCST000698,European,5595
GCST000698,European,2126
GCST000699,European,4455
GCST000697,European,17871
