EFO URI,STUDY ACCESSION,PUBMEDID,ASSOCIATION COUNT,DISEASE/TRAIT
http://purl.obolibrary.org/obo/hp_0002619,GCST008057,30998689,14,Varicose veins
http://www.ebi.ac.uk/efo/efo_0005301,GCST007862,30995994,0,Latent naming speed
http://www.ebi.ac.uk/efo/efo_0005301,GCST007863,30995994,3,Rapid alternating stimulus test for letters/numbers
http://www.ebi.ac.uk/efo/efo_0005301,GCST007864,30995994,3,Rapid automised naming of letters
http://www.ebi.ac.uk/efo/efo_0005301,GCST007865,30995994,0,Rapid automised naming of objects
http://www.ebi.ac.uk/efo/efo_0005301,GCST007860,30995994,7,Latent naming speed
http://www.ebi.ac.uk/efo/efo_0005301,GCST007859,30995994,4,Rapid automised naming and rapid alternating stimulus test performance
http://www.ebi.ac.uk/efo/efo_0005301,GCST007861,30995994,0,Latent naming speed
http://www.ebi.ac.uk/efo/efo_0007778,GCST007832,31040861,0,Urinary albumin-to-creatinine ratio
http://www.ebi.ac.uk/efo/efo_0000284,GCST008169,30988330,13,Benign prostatic hyperplasia
http://www.ebi.ac.uk/efo/efo_0009902,GCST007592,30980028,3,Handedness (Left-handed vs. non-left-handed)
http://www.ebi.ac.uk/efo/efo_0009902,GCST007593,30980028,0,Ambidextrousness
http://www.ebi.ac.uk/efo/efo_0009902,GCST007594,30980028,3,Handedness (Right-handed vs. non-right-handed)
http://www.ebi.ac.uk/efo/efo_0004246,GCST008314,30971808,1,Response to intravenous immunoglobulin treatment in Kawasaki disease
http://www.ebi.ac.uk/efo/efo_0008259,GCST008260,31070471,14,group IIA secretory phospholipase A2 levels in individuals with elevated hsCRP
http://www.ebi.ac.uk/efo/efo_0004458,GCST008260,31070471,14,group IIA secretory phospholipase A2 levels in individuals with elevated hsCRP
http://www.ebi.ac.uk/efo/efo_0004517,GCST007846,31070453,6,Arterial stiffness
http://purl.obolibrary.org/obo/mondo_0024647,GCST007833,30975718,17,Urolithiasis
http://www.ebi.ac.uk/efo/efo_0008483,GCST008270,30999091,3,Post-traumatic stress disorder symptoms in trauma-exposed soldiers
http://www.ebi.ac.uk/efo/efo_0008535,GCST008270,30999091,3,Post-traumatic stress disorder symptoms in trauma-exposed soldiers
http://www.ebi.ac.uk/efo/efo_0004761,GCST007725,30993211,42,Serum uric acid levels
http://www.ebi.ac.uk/efo/efo_0007869,GCST008267,31003110,17,Psychological wellbeing index (total score)
http://www.ebi.ac.uk/efo/efo_0007869,GCST008266,31003110,24,Psychological wellbeing (health and vitality)
http://www.ebi.ac.uk/efo/efo_0007869,GCST008261,31003110,11,Psychological wellbeing (depressiveness)
http://www.ebi.ac.uk/efo/efo_0004761,GCST007733,30993211,71,Serum uric acid levels
http://www.ebi.ac.uk/efo/efo_0007869,GCST008265,31003110,9,Psychological wellbeing (social role performance and self-confidence)
http://www.ebi.ac.uk/efo/efo_0007869,GCST008264,31003110,6,Psychological wellbeing index 12 (lack of enjoying daily life)
http://www.ebi.ac.uk/efo/efo_0007869,GCST008263,31003110,27,Psychological wellbeing index 3 (fatigue and loss of appetite)
http://www.ebi.ac.uk/efo/efo_0007869,GCST008262,31003110,13,Psychological wellbeing index 1 (lack of subjective wellbeing and health)
http://www.ebi.ac.uk/efo/efo_0002508,GCST007780,30957308,4,Parkinson's disease (age of onset)
http://www.ebi.ac.uk/efo/efo_0004847,GCST007780,30957308,4,Parkinson's disease (age of onset)
http://www.ebi.ac.uk/efo/efo_0003884,GCST007734,30955190,2,Incident chronic kidney disease
http://www.ebi.ac.uk/efo/efo_0005088,GCST007796,30952644,10,Tinnitus in cisplatin-treated testicular cancer
http://purl.obolibrary.org/obo/go_0072718,GCST007796,30952644,10,Tinnitus in cisplatin-treated testicular cancer
http://purl.obolibrary.org/obo/hp_0000360,GCST007796,30952644,10,Tinnitus in cisplatin-treated testicular cancer
http://www.ebi.ac.uk/efo/efo_0007828,GCST007808,30952852,0,Diurnal inactivity
http://www.ebi.ac.uk/efo/efo_0004870,GCST007807,30952852,0,Sleep (time to midpoint)
http://www.ebi.ac.uk/efo/efo_0004870,GCST007806,30952852,0,Time to most active 10 hours
http://www.ebi.ac.uk/efo/efo_0004870,GCST007805,30952852,0,Sleep (time to least active 5 hours)
http://www.ebi.ac.uk/efo/efo_0005272,GCST007804,30952852,1,Sleep (number of episodes)
http://www.ebi.ac.uk/efo/efo_0005272,GCST007803,30952852,0,Sleep efficiency
http://www.ebi.ac.uk/efo/efo_0004870,GCST007802,30952852,0,Sleep duration (variability)
http://www.ebi.ac.uk/efo/efo_0005271,GCST007801,30952852,0,Sleep duration
http://www.ebi.ac.uk/efo/efo_0000638,GCST007731,30945699,5,Postoperative survival time in hepatocellular carcinoma
http://www.ebi.ac.uk/efo/efo_0000182,GCST007731,30945699,5,Postoperative survival time in hepatocellular carcinoma
http://www.ebi.ac.uk/efo/efo_0009892,GCST007819,30946739,1,Facial attractiveness (male raters)
http://www.ebi.ac.uk/efo/efo_0009892,GCST007820,30946739,2,Facial attractiveness (female raters)
http://www.ebi.ac.uk/efo/efo_0009892,GCST007821,30946739,3,Facial attractiveness (female raters)
http://www.ebi.ac.uk/efo/efo_0009892,GCST007822,30946739,1,Facial attractiveness (male raters)
http://www.ebi.ac.uk/efo/efo_0009892,GCST007823,30946739,1,Facial attractiveness (male raters)
http://www.ebi.ac.uk/efo/efo_0009892,GCST007817,30946739,2,Facial attractiveness (male raters)
http://www.ebi.ac.uk/efo/efo_0004612,GCST007840,31006500,3,Low HDL-cholesterol levels
http://www.ebi.ac.uk/efo/efo_0003898,GCST007844,30946743,23,Ankylosing spondylitis
http://www.ebi.ac.uk/efo/efo_0009892,GCST007818,30946739,1,Facial attractiveness (female raters)
http://www.ebi.ac.uk/efo/efo_0004464,GCST007712,30941828,2,"Cortical brain region measurements (area, volume and thickness)"
http://www.ebi.ac.uk/efo/efo_0009890,GCST007816,30944420,5,Trunk fat mass adjusted for trunk lean mass
http://www.ebi.ac.uk/efo/efo_0009458,GCST008258,30940813,32,Alcohol use disorder (consumption score)
http://www.ebi.ac.uk/efo/efo_0007645,GCST008258,30940813,32,Alcohol use disorder (consumption score)
http://www.ebi.ac.uk/efo/efo_0004351,GCST007656,30940143,21,Chronic obstructive pulmonary disease or resting heart rate (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0000341,GCST007656,30940143,21,Chronic obstructive pulmonary disease or resting heart rate (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0009458,GCST008259,30940813,25,Alcohol use disorder
http://www.ebi.ac.uk/efo/efo_0003829,GCST008259,30940813,25,Alcohol use disorder
http://www.ebi.ac.uk/efo/efo_0000712,GCST007613,30940143,0,Chronic obstructive pulmonary disease or stroke (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0000341,GCST007613,30940143,0,Chronic obstructive pulmonary disease or stroke (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0000341,GCST007612,30940143,3,Chronic obstructive pulmonary disease or coronary artery disease (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0000378,GCST007612,30940143,3,Chronic obstructive pulmonary disease or coronary artery disease (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0000537,GCST007611,30940143,22,Chronic obstructive pulmonary disease or high blood pressure (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0000341,GCST007611,30940143,22,Chronic obstructive pulmonary disease or high blood pressure (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0000537,GCST007610,30940143,0,Hypertension
http://www.ebi.ac.uk/efo/efo_0004351,GCST007609,30940143,0,Resting heart rate
http://www.ebi.ac.uk/efo/efo_0004609,GCST007686,30922102,2,Plasma norclozapine levels in treatment-resistant schizophrenia
http://purl.obolibrary.org/obo/go_0097338,GCST007686,30922102,2,Plasma norclozapine levels in treatment-resistant schizophrenia
http://www.ebi.ac.uk/efo/efo_0003779,GCST007851,30926877,10,Anti-thyroid peroxidase (TPOAb) and anti-thyroglobulin (TgAb) levels in Hashimoto's thyroiditis
http://www.ebi.ac.uk/efo/efo_0005666,GCST007851,30926877,10,Anti-thyroid peroxidase (TPOAb) and anti-thyroglobulin (TgAb) levels in Hashimoto's thyroiditis
http://www.ebi.ac.uk/efo/efo_0009896,GCST007851,30926877,10,Anti-thyroid peroxidase (TPOAb) and anti-thyroglobulin (TgAb) levels in Hashimoto's thyroiditis
http://www.ebi.ac.uk/efo/efo_0003779,GCST007831,30926877,9,Anti-thyroglobulin (TgAb) levels in Hashimoto's thyroiditis
http://www.ebi.ac.uk/efo/efo_0009896,GCST007831,30926877,9,Anti-thyroglobulin (TgAb) levels in Hashimoto's thyroiditis
http://www.ebi.ac.uk/efo/efo_0003779,GCST007830,30926877,11,Anti-thyroid peroxidase (TPOAb) levels in Hashimoto's thyroiditis
http://www.ebi.ac.uk/efo/efo_0005666,GCST007830,30926877,11,Anti-thyroid peroxidase (TPOAb) levels in Hashimoto's thyroiditis
http://www.ebi.ac.uk/efo/efo_0004609,GCST007685,30922102,1,Plasma clozapine levels in treatment-resistant schizophrenia
http://purl.obolibrary.org/obo/go_0097338,GCST007685,30922102,1,Plasma clozapine levels in treatment-resistant schizophrenia
http://www.ebi.ac.uk/efo/efo_0004609,GCST007684,30922102,3,Plasma clozapine-norclozapine ratio in treatment-resistant schizophrenia
http://purl.obolibrary.org/obo/go_0097338,GCST007684,30922102,3,Plasma clozapine-norclozapine ratio in treatment-resistant schizophrenia
http://www.ebi.ac.uk/efo/efo_0006337,GCST008148,30924126,1,Response to allopurinol in gout (change in serum uric acid levels)
http://www.ebi.ac.uk/efo/efo_0004274,GCST008148,30924126,1,Response to allopurinol in gout (change in serum uric acid levels)
http://www.ebi.ac.uk/efo/efo_0004761,GCST008148,30924126,1,Response to allopurinol in gout (change in serum uric acid levels)
http://www.ebi.ac.uk/efo/efo_0004847,GCST007797,30929738,55,Asthma onset (childhood vs adult)
http://www.ebi.ac.uk/efo/efo_0000270,GCST007797,30929738,55,Asthma onset (childhood vs adult)
http://www.ebi.ac.uk/efo/efo_0000270,GCST007798,30929738,160,Asthma
http://www.ebi.ac.uk/efo/efo_0006337,GCST008147,30924126,1,Response to allopurinol in gout (change in serum uric acid levels)
http://www.ebi.ac.uk/efo/efo_0004274,GCST008147,30924126,1,Response to allopurinol in gout (change in serum uric acid levels)
http://www.ebi.ac.uk/efo/efo_0004761,GCST008147,30924126,1,Response to allopurinol in gout (change in serum uric acid levels)
http://www.ebi.ac.uk/efo/efo_0004723,GCST007711,30921371,0,Severe coronary artery calcification
http://www.ebi.ac.uk/efo/efo_0000676,GCST008096,30921485,6,Psoriasis
http://www.ebi.ac.uk/efo/efo_1002011,GCST007799,30929738,46,Asthma (adult onset)
http://www.ebi.ac.uk/efo/efo_0004591,GCST007800,30929738,105,Asthma (childhood onset)
http://www.ebi.ac.uk/efo/efo_0004611,GCST007689,30911093,2,Low density lipoprotein cholesterol levels
http://www.ebi.ac.uk/efo/efo_0004574,GCST007688,30911093,2,Total cholesterol levels
http://www.ebi.ac.uk/efo/efo_0004530,GCST007702,30911093,10,Triglyceride levels
http://www.ebi.ac.uk/efo/efo_0004612,GCST007701,30911093,9,High density lipoprotein cholesterol levels
http://www.ebi.ac.uk/efo/efo_0004274,GCST008139,30899057,3,Gout
http://www.ebi.ac.uk/efo/efo_0009764,GCST007742,30895295,37,Iris heterochromicity
http://www.ebi.ac.uk/efo/efo_0009764,GCST007743,30895295,42,Iris color (L* coordinate)
http://www.ebi.ac.uk/efo/efo_0009764,GCST007741,30895295,45,Iris color (b* coordinate)
http://www.ebi.ac.uk/efo/efo_0009764,GCST007740,30895295,34,Iris color (a* coordinate)
http://www.ebi.ac.uk/efo/efo_0007009,GCST007739,30895295,63,Skin reflectance (Melanin index)
http://www.ebi.ac.uk/efo/efo_0007887,GCST007687,30899065,3,Photic sneeze reflex
http://www.ebi.ac.uk/efo/efo_0005213,GCST008317,30894546,11,Central corneal thickness
http://www.ebi.ac.uk/efo/efo_0004695,GCST008320,30894546,3,Intraocular pressure (Goldman correlated)
http://www.ebi.ac.uk/efo/efo_0004695,GCST008319,30894546,1,Intraocular pressure (corneal compensated)
http://www.ebi.ac.uk/efo/efo_0004511,GCST007639,30888730,2,Femoral neck length
http://www.ebi.ac.uk/efo/efo_0004511,GCST007642,30888730,0,Femoral neck-shaft angle
http://www.ebi.ac.uk/efo/efo_0004511,GCST007641,30888730,1,Femoral neck section modulus
http://www.ebi.ac.uk/efo/efo_0004511,GCST007640,30888730,2,Narrowest width of the femoral neck
http://www.ebi.ac.uk/efo/efo_0001075,GCST007728,30898391,126,Epithelial ovarian cancer
http://www.ebi.ac.uk/efo/efo_0009857,GCST007677,30886212,3,Rumination (response to stress)
http://www.ebi.ac.uk/efo/efo_0009859,GCST007679,30886212,4,Reflection (response to stress)
http://www.ebi.ac.uk/efo/efo_0009858,GCST007678,30886212,3,Brooding (response to stress)
http://purl.obolibrary.org/obo/mondo_0001475,GCST007643,30889042,6,Gemcitabine-induced early high-grade neutropenia in pancreatic cancer
http://purl.obolibrary.org/obo/go_0036272,GCST007643,30889042,6,Gemcitabine-induced early high-grade neutropenia in pancreatic cancer
http://www.ebi.ac.uk/efo/efo_0002618,GCST007643,30889042,6,Gemcitabine-induced early high-grade neutropenia in pancreatic cancer
http://www.ebi.ac.uk/efo/efo_0009589,GCST007708,30867560,14,Worry/vulnerability (special factor of neuroticism)
http://www.ebi.ac.uk/efo/efo_0007660,GCST007709,30867560,308,General factor of neuroticism
http://www.ebi.ac.uk/efo/efo_0009863,GCST007710,30867560,20,Anxiety/tension (special factor of neuroticism)
http://www.ebi.ac.uk/efo/efo_0007778,GCST007718,30910378,12,Urinary albumin-to-creatinine ratio
http://www.ebi.ac.uk/efo/efo_0004285,GCST007719,30910378,8,Albuminuria
http://www.ebi.ac.uk/efo/efo_0009884,GCST007717,30910378,1,Urinary sodium to potassium ratio
http://www.ebi.ac.uk/efo/efo_0009883,GCST007778,30910378,2,Urinary sodium to creatinine ratio
http://www.ebi.ac.uk/efo/efo_0009882,GCST007721,30910378,4,Urinary potassium to creatinine ratio
http://www.ebi.ac.uk/efo/efo_1001486,GCST007737,30854688,2,Anti-sp100 seropositivity in primary biliary cholangitis
http://www.ebi.ac.uk/efo/efo_0005949,GCST007737,30854688,2,Anti-sp100 seropositivity in primary biliary cholangitis
http://www.ebi.ac.uk/efo/efo_1001486,GCST007736,30854688,0,Anti-gp210 seropositivity in primary biliary cholangitis
http://www.ebi.ac.uk/efo/efo_0005949,GCST007736,30854688,0,Anti-gp210 seropositivity in primary biliary cholangitis
http://www.ebi.ac.uk/efo/efo_0009864,GCST007690,30852652,1,Metabolic coherence (transcriptomic)
http://www.ebi.ac.uk/efo/efo_0009865,GCST007690,30852652,1,Metabolic coherence (transcriptomic)
http://www.ebi.ac.uk/efo/efo_0009855,GCST007713,30850646,37,Frontal fibrosing alopecia
http://www.ebi.ac.uk/efo/efo_0006527,GCST008240,30845926,3,Airway obstruction (FEV1/FVC<70%) in never smokers
http://www.ebi.ac.uk/efo/efo_0003892,GCST008240,30845926,3,Airway obstruction (FEV1/FVC<70%) in never smokers
http://www.ebi.ac.uk/efo/efo_0006527,GCST008246,30845926,2,Airway obstruction (FEV1/FVC<lower limit of normal) in never smokers
http://www.ebi.ac.uk/efo/efo_0003892,GCST008246,30845926,2,Airway obstruction (FEV1/FVC<lower limit of normal) in never smokers
http://www.ebi.ac.uk/efo/efo_0006527,GCST008245,30845926,0,Airway obstruction (FEV1/FVC<lower limit of normal) in ever smokers
http://www.ebi.ac.uk/efo/efo_0003892,GCST008245,30845926,0,Airway obstruction (FEV1/FVC<lower limit of normal) in ever smokers
http://www.ebi.ac.uk/efo/efo_0006527,GCST008247,30845926,2,Airway obstruction (FEV1/FVC<70%) in never smokers
http://www.ebi.ac.uk/efo/efo_0003892,GCST008247,30845926,2,Airway obstruction (FEV1/FVC<70%) in never smokers
http://www.ebi.ac.uk/efo/efo_0005130,GCST007680,30843173,11,Triiodothyronine levels and thyroxine levels
http://www.ebi.ac.uk/efo/efo_0008392,GCST007680,30843173,11,Triiodothyronine levels and thyroxine levels
http://www.ebi.ac.uk/efo/efo_0004748,GCST007681,30843173,4,Thyroid stimulating hormone levels
http://www.ebi.ac.uk/efo/efo_0005130,GCST007682,30843173,4,Thyroxine levels
http://www.ebi.ac.uk/efo/efo_0005271,GCST007561,30846698,72,Sleep duration
http://www.ebi.ac.uk/efo/efo_0005271,GCST007560,30846698,8,Sleep duration (long sleep)
http://www.ebi.ac.uk/efo/efo_0006527,GCST008244,30845926,0,Airway obstruction (FEV1/FVC<70%) in ever smokers
http://www.ebi.ac.uk/efo/efo_0003892,GCST008244,30845926,0,Airway obstruction (FEV1/FVC<70%) in ever smokers
http://www.ebi.ac.uk/efo/efo_0008392,GCST007683,30843173,3,Triiodothyronine levels
http://www.ebi.ac.uk/efo/efo_0005271,GCST007559,30846698,27,Sleep duration (short sleep)
http://www.ebi.ac.uk/efo/efo_0004573,GCST007900,30866520,1,Chemerin levels
http://www.ebi.ac.uk/efo/efo_0006527,GCST008243,30845926,0,Airway obstruction (FEV1/FVC<70%) in ever smokers
http://www.ebi.ac.uk/efo/efo_0003892,GCST008243,30845926,0,Airway obstruction (FEV1/FVC<70%) in ever smokers
http://www.ebi.ac.uk/efo/efo_0006527,GCST008241,30845926,2,Airway obstruction (FEV1/FVC<lower limit of normal) in never smokers
http://www.ebi.ac.uk/efo/efo_0003892,GCST008241,30845926,2,Airway obstruction (FEV1/FVC<lower limit of normal) in never smokers
http://www.ebi.ac.uk/efo/efo_0006527,GCST008242,30845926,0,Airway obstruction (FEV1/FVC<lower limit of normal) in ever smokers
http://www.ebi.ac.uk/efo/efo_0003892,GCST008242,30845926,0,Airway obstruction (FEV1/FVC<lower limit of normal) in ever smokers
http://purl.obolibrary.org/obo/hp_0100543,GCST008234,31201950,0,Cognitive impairment and C-reactive protein levels (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0004458,GCST008234,31201950,0,Cognitive impairment and C-reactive protein levels (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0004574,GCST008239,31201950,5,Serum total cholesterol levels
http://www.ebi.ac.uk/efo/efo_0004611,GCST008238,31201950,6,Low density lipoprotein cholesterol levels
http://www.ebi.ac.uk/efo/efo_0004612,GCST008237,31201950,4,High density lipoprotein cholesterol levels
http://www.ebi.ac.uk/efo/efo_0004458,GCST008236,31201950,7,C-reactive protein levels
http://purl.obolibrary.org/obo/hp_0100543,GCST008235,31201950,5,Cognitive impairment
http://purl.obolibrary.org/obo/hp_0100543,GCST008232,31201950,0,Cognitive impairment and total cholesterol levels (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0004574,GCST008232,31201950,0,Cognitive impairment and total cholesterol levels (pleiotropy)
http://purl.obolibrary.org/obo/hp_0100543,GCST008233,31201950,0,Cognitive impairment and LDL levels (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0004611,GCST008233,31201950,0,Cognitive impairment and LDL levels (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0009767,GCST007638,30837465,50,Glycine levels
http://purl.obolibrary.org/obo/hp_0000155,GCST007839,30837455,94,Mouth ulcers
http://www.ebi.ac.uk/efo/efo_0004143,GCST007581,30833571,16,Carpal tunnel syndrome
http://www.ebi.ac.uk/efo/efo_0003888,GCST007587,30818988,0,Attention deficit hyperactivity disorder or hippocampal volume (pleiotropy)
http://www.ebi.ac.uk/efo/efo_0005035,GCST007587,30818988,0,Attention deficit hyperactivity disorder or hippocampal volume (pleiotropy)
